Source;Time;Data_Values...
2025-12-26 10:39:11;5123;Temp=17,90;Press=993
2025-12-26 10:39:11;5124;X=17;Y=18;Z=18
2025-12-26 10:39:12;5123;Temp=18,05;Press=988
2025-12-26 10:39:12;5124;X=12;Y=15;Z=12
2025-12-26 10:39:12;5123;Temp=18,24;Press=993
2025-12-26 10:39:12;5124;X=18;Y=15;Z=18
2025-12-26 10:39:13;5123;Temp=18,45;Press=1005
2025-12-26 10:39:13;5123;Temp=18,69;Press=1010
2025-12-26 10:39:14;5123;Temp=18,94;Press=1003
2025-12-26 10:39:14;5123;Temp=19,20;Press=999
2025-12-26 10:39:15;5123;Temp=19,47;Press=1001
2025-12-26 10:39:15;5124;X=24;Y=25;Z=25
2025-12-26 10:39:15;5123;Temp=19,73;Press=994
2025-12-26 10:39:15;5124;X=22;Y=23;Z=22
2025-12-26 10:39:16;5123;Temp=19,99;Press=986
2025-12-26 10:39:16;5124;X=18;Y=19;Z=18
2025-12-26 10:39:16;5123;Temp=20,24;Press=992
2025-12-26 10:39:16;5124;X=18;Y=17;Z=18
2025-12-26 10:39:17;5123;Temp=20,47;Press=1006
2025-12-26 10:39:17;5124;X=11;Y=12;Z=11
2025-12-26 10:39:17;5123;Temp=20,68;Press=1014
2025-12-26 10:39:17;5124;X=9;Y=11;Z=9
2025-12-26 10:39:18;5124;X=13;Y=12;Z=12
2025-12-26 10:39:18;5124;X=13;Y=14;Z=13
2025-12-26 10:39:19;5124;X=9;Y=11;Z=9
2025-12-26 10:39:19;5124;X=7;Y=6;Z=7
2025-12-26 10:39:19;5123;Temp=46,55;Press=1089
2025-12-26 10:39:20;5124;X=4;Y=4;Z=3
2025-12-26 10:39:20;5123;Temp=46,70;Press=1083
2025-12-26 10:39:20;5124;X=1;Y=3;Z=2
2025-12-26 10:39:20;5123;Temp=46,88;Press=1084
2025-12-26 10:39:21;5124;X=1;Y=2;Z=1
2025-12-26 10:39:21;5123;Temp=47,09;Press=1087
2025-12-26 10:39:21;5124;X=0;Y=2;Z=0
2025-12-26 10:39:21;5123;Temp=47,32;Press=1089
2025-12-26 10:39:22;5124;X=1;Y=1;Z=1
2025-12-26 10:39:22;5123;Temp=47,53;Press=1085
2025-12-26 10:39:22;5124;X=1;Y=-1;Z=1
2025-12-26 10:39:22;5123;Temp=47,69;Press=1080
2025-12-26 10:39:23;5124;X=-2;Y=-1;Z=-2
2025-12-26 10:39:23;5123;Temp=47,76;Press=1078
2025-12-26 10:39:23;5124;X=2;Y=2;Z=1
2025-12-26 10:39:23;5123;Temp=47,75;Press=1079
2025-12-26 10:39:24;5124;X=3;Y=3;Z=4
2025-12-26 10:39:24;5123;Temp=47,67;Press=1081
2025-12-26 10:39:24;5124;X=-2;Y=0;Z=-3
2025-12-26 10:39:24;5123;Temp=47,54;Press=1081
2025-12-26 10:39:25;5124;X=2;Y=-1;Z=1
2025-12-26 10:39:25;5123;Temp=47,34;Press=1081
2025-12-26 10:39:25;5123;Temp=47,09;Press=1083
2025-12-26 10:39:26;5123;Temp=46,78;Press=1084
2025-12-26 10:39:26;5123;Temp=46,42;Press=1084
2025-12-26 10:39:27;5123;Temp=46,01;Press=1082
2025-12-26 10:39:27;5124;X=4;Y=3;Z=5
2025-12-26 10:39:27;5123;Temp=45,55;Press=1083
2025-12-26 10:39:27;5124;X=5;Y=6;Z=5
2025-12-26 10:39:28;5123;Temp=45,05;Press=1085
2025-12-26 10:39:28;5124;X=4;Y=4;Z=4
2025-12-26 10:39:28;5123;Temp=44,52;Press=1087
2025-12-26 10:39:28;5124;X=0;Y=1;Z=0
2025-12-26 10:39:29;5124;X=-2;Y=-2;Z=-2
2025-12-26 10:39:29;5124;X=-5;Y=-6;Z=-5
2025-12-26 10:39:30;5124;X=-5;Y=-7;Z=-5
2025-12-26 10:39:30;5123;Temp=44,66;Press=1087
2025-12-26 10:39:30;5124;X=-3;Y=-3;Z=-3
2025-12-26 10:39:31;5123;Temp=44,10;Press=1085
2025-12-26 10:39:31;5124;X=2;Y=2;Z=2
2025-12-26 10:39:31;5123;Temp=43,53;Press=1082
2025-12-26 10:39:31;5124;X=3;Y=3;Z=3
2025-12-26 10:39:32;5123;Temp=42,94;Press=1088
2025-12-26 10:39:32;5124;X=-1;Y=-1;Z=-1
2025-12-26 10:39:32;5123;Temp=42,34;Press=1097
2025-12-26 10:39:32;5124;X=-4;Y=-2;Z=-4
2025-12-26 10:39:33;5124;X=-4;Y=-4;Z=-4
2025-12-26 10:39:33;5123;Temp=41,76;Press=1098
2025-12-26 10:39:33;5123;Temp=41,19;Press=1091
2025-12-26 10:39:33;5124;X=-5;Y=-6;Z=-5
2025-12-26 10:39:34;5123;Temp=40,64;Press=1090
2025-12-26 10:39:34;5124;X=-3;Y=-1;Z=-4
2025-12-26 10:39:34;5123;Temp=40,12;Press=1094
2025-12-26 10:39:34;5124;X=7;Y=4;Z=7
2025-12-26 10:39:35;5123;Temp=39,62;Press=1094
2025-12-26 10:39:35;5124;X=3;Y=4;Z=3
2025-12-26 10:39:35;5123;Temp=39,16;Press=1089
2025-12-26 10:39:35;5124;X=1;Y=0;Z=1
2025-12-26 10:39:36;5123;Temp=38,72;Press=1086
2025-12-26 10:39:36;5124;X=-2;Y=0;Z=-2
2025-12-26 10:39:36;5123;Temp=38,28;Press=1079
2025-12-26 10:39:36;5124;X=2;Y=0;Z=2
2025-12-26 10:39:37;5123;Temp=37,83;Press=1072
2025-12-26 10:39:37;5124;X=-8;Y=-5;Z=-8
2025-12-26 10:39:37;5123;Temp=37,36;Press=1078
2025-12-26 10:39:37;5124;X=-5;Y=-7;Z=-5
2025-12-26 10:39:38;5123;Temp=36,88;Press=1088
2025-12-26 10:39:38;5124;X=0;Y=-2;Z=0
2025-12-26 10:39:38;5123;Temp=36,40;Press=1089
2025-12-26 10:39:39;5123;Temp=35,92;Press=1080
2025-12-26 10:39:39;5123;Temp=35,44;Press=1073
2025-12-26 10:39:40;5123;Temp=34,98;Press=1072
2025-12-26 10:39:40;5124;X=43;Y=45;Z=43
2025-12-26 10:39:40;5123;Temp=34,53;Press=1068
2025-12-26 10:39:41;5124;X=44;Y=47;Z=44
2025-12-26 10:39:41;5123;Temp=34,10;Press=1060
2025-12-26 10:39:41;5124;X=45;Y=47;Z=46
2025-12-26 10:39:41;5123;Temp=33,67;Press=1051
2025-12-26 10:39:42;5124;X=43;Y=48;Z=43
2025-12-26 10:39:42;5123;Temp=33,25;Press=1041
2025-12-26 10:39:42;5124;X=48;Y=48;Z=48
2025-12-26 10:39:42;5123;Temp=32,83;Press=1032
2025-12-26 10:39:43;5124;X=45;Y=47;Z=46
2025-12-26 10:39:43;5123;Temp=32,40;Press=1033
2025-12-26 10:39:43;5124;X=42;Y=44;Z=43
2025-12-26 10:39:43;5123;Temp=31,97;Press=1038
2025-12-26 10:39:44;5124;X=37;Y=42;Z=38
2025-12-26 10:39:44;5124;X=38;Y=42;Z=38
2025-12-26 10:39:45;5124;X=44;Y=44;Z=44
2025-12-26 10:39:45;5124;X=43;Y=45;Z=43
2025-12-26 10:39:46;5124;X=40;Y=43;Z=40
2025-12-26 10:39:46;5124;X=40;Y=40;Z=40
2025-12-26 10:39:47;5124;X=36;Y=39;Z=36
2025-12-26 10:39:47;5124;X=37;Y=40;Z=37
2025-12-26 10:39:48;5124;X=39;Y=40;Z=39
2025-12-26 10:39:48;5124;X=38;Y=41;Z=39
2025-12-26 10:39:49;5124;X=38;Y=41;Z=38
2025-12-26 10:39:49;5124;X=38;Y=42;Z=38
2025-12-26 10:39:50;5123;Temp=34,11;Press=1068
2025-12-26 10:39:51;5123;Temp=36,23;Press=1068
2025-12-26 10:39:51;5123;Temp=38,16;Press=1068
2025-12-26 10:39:51;5124;X=40;Y=41;Z=41
2025-12-26 10:39:52;5123;Temp=39,88;Press=1071
2025-12-26 10:39:52;5124;X=39;Y=41;Z=39
2025-12-26 10:39:52;5123;Temp=41,36;Press=1075
2025-12-26 10:39:52;5124;X=40;Y=42;Z=40
2025-12-26 10:39:53;5123;Temp=42,62;Press=1079
2025-12-26 10:39:53;5124;X=40;Y=42;Z=40
2025-12-26 10:39:53;5123;Temp=43,66;Press=1084
2025-12-26 10:39:53;5124;X=35;Y=41;Z=36
2025-12-26 10:39:54;5123;Temp=44,48;Press=1089
2025-12-26 10:39:54;5124;X=42;Y=41;Z=42
2025-12-26 10:39:54;5123;Temp=45,12;Press=1093
2025-12-26 10:39:54;5124;X=37;Y=42;Z=38
2025-12-26 10:39:55;5123;Temp=45,59;Press=1094
2025-12-26 10:39:55;5124;X=43;Y=43;Z=43
2025-12-26 10:39:55;5123;Temp=45,93;Press=1096
2025-12-26 10:39:55;5124;X=39;Y=43;Z=40
2025-12-26 10:39:56;5123;Temp=46,18;Press=1097
2025-12-26 10:39:56;5124;X=37;Y=41;Z=38
2025-12-26 10:39:56;5123;Temp=46,35;Press=1096
2025-12-26 10:39:56;5124;X=44;Y=43;Z=44
2025-12-26 10:39:57;5123;Temp=46,50;Press=1091
2025-12-26 10:39:57;5124;X=44;Y=48;Z=45
2025-12-26 10:39:57;5123;Temp=46,65;Press=1085
2025-12-26 10:39:57;5124;X=47;Y=49;Z=47
2025-12-26 10:39:58;5123;Temp=46,81;Press=1083
2025-12-26 10:39:58;5124;X=44;Y=46;Z=45
2025-12-26 10:39:58;5123;Temp=47,01;Press=1086
2025-12-26 10:39:58;5124;X=42;Y=45;Z=42
2025-12-26 10:39:59;5123;Temp=47,23;Press=1089
2025-12-26 10:39:59;5124;X=44;Y=46;Z=44
2025-12-26 10:39:59;5123;Temp=47,46;Press=1087
2025-12-26 10:39:59;5124;X=43;Y=47;Z=43
2025-12-26 10:40:00;5124;X=44;Y=45;Z=45
2025-12-26 10:40:00;5124;X=41;Y=43;Z=41
2025-12-26 10:40:01;5124;X=39;Y=41;Z=40
2025-12-26 10:40:01;5123;Temp=47,23;Press=1089
2025-12-26 10:40:01;5124;X=35;Y=36;Z=35
2025-12-26 10:40:02;5123;Temp=47,46;Press=1087
2025-12-26 10:40:02;5124;X=36;Y=38;Z=36
2025-12-26 10:40:02;5123;Temp=47,64;Press=1082
2025-12-26 10:40:02;5124;X=41;Y=43;Z=41
2025-12-26 10:40:03;5123;Temp=47,74;Press=1079
2025-12-26 10:40:03;5123;Temp=47,76;Press=1079
2025-12-26 10:40:04;5123;Temp=47,71;Press=1080
2025-12-26 10:40:04;5123;Temp=47,59;Press=1081
2025-12-26 10:40:04;5124;X=35;Y=36;Z=35
2025-12-26 10:40:05;5123;Temp=47,42;Press=1081
2025-12-26 10:40:05;5124;X=36;Y=38;Z=36
2025-12-26 10:40:05;5123;Temp=47,19;Press=1082
2025-12-26 10:40:05;5124;X=41;Y=43;Z=41
2025-12-26 10:40:06;5123;Temp=46,90;Press=1084
2025-12-26 10:40:06;5124;X=43;Y=45;Z=43
2025-12-26 10:40:06;5123;Temp=46,55;Press=1084
2025-12-26 10:40:06;5124;X=38;Y=41;Z=38
2025-12-26 10:40:07;5123;Temp=46,16;Press=1083
2025-12-26 10:40:07;5124;X=34;Y=37;Z=34
2025-12-26 10:40:07;5123;Temp=45,72;Press=1082
2025-12-26 10:40:07;5124;X=36;Y=36;Z=37
2025-12-26 10:40:08;5123;Temp=45,24;Press=1084
2025-12-26 10:40:08;5124;X=33;Y=35;Z=33
2025-12-26 10:40:08;5123;Temp=44,72;Press=1087
2025-12-26 10:40:09;5124;X=30;Y=31;Z=30
2025-12-26 10:40:09;5123;Temp=44,16;Press=1085
2025-12-26 10:40:09;5124;X=26;Y=27;Z=26
2025-12-26 10:40:09;5123;Temp=43,59;Press=1082
2025-12-26 10:40:10;5124;X=20;Y=22;Z=20
2025-12-26 10:40:10;5123;Temp=43,00;Press=1087
2025-12-26 10:40:10;5124;X=15;Y=17;Z=16
2025-12-26 10:40:10;5123;Temp=42,41;Press=1096
2025-12-26 10:40:11;5124;X=15;Y=16;Z=16
2025-12-26 10:40:11;5123;Temp=41,82;Press=1098
2025-12-26 10:40:11;5124;X=17;Y=18;Z=17
2025-12-26 10:40:11;5123;Temp=41,25;Press=1092
2025-12-26 10:40:12;5124;X=18;Y=18;Z=18
2025-12-26 10:40:12;5123;Temp=40,70;Press=1090
2025-12-26 10:40:12;5124;X=12;Y=15;Z=12
2025-12-26 10:40:12;5123;Temp=40,17;Press=1093
2025-12-26 10:40:13;5124;X=18;Y=15;Z=18
2025-12-26 10:40:13;5123;Temp=39,68;Press=1094
2025-12-26 10:40:13;5124;X=18;Y=21;Z=18
2025-12-26 10:40:14;5124;X=24;Y=25;Z=25
2025-12-26 10:40:14;5124;X=22;Y=23;Z=22
2025-12-26 10:40:15;5124;X=18;Y=19;Z=18
2025-12-26 10:40:15;5123;Temp=18,81;Press=1000
2025-12-26 10:40:15;5124;X=19;Y=17;Z=19
2025-12-26 10:40:15;5123;Temp=18,69;Press=999
2025-12-26 10:40:16;5124;X=11;Y=13;Z=12
2025-12-26 10:40:16;5123;Temp=18,59;Press=994
2025-12-26 10:40:16;5124;X=10;Y=11;Z=10
2025-12-26 10:40:16;5123;Temp=18,48;Press=996
2025-12-26 10:40:17;5124;X=12;Y=12;Z=12
2025-12-26 10:40:17;5123;Temp=18,38;Press=1005
2025-12-26 10:40:17;5123;Temp=18,27;Press=1011
2025-12-26 10:40:18;5123;Temp=18,16;Press=1008
2025-12-26 10:40:18;5123;Temp=18,04;Press=1001
2025-12-26 10:40:19;5123;Temp=17,93;Press=997
2025-12-26 10:40:19;5123;Temp=17,83;Press=987
2025-12-26 10:40:20;5123;Temp=17,74;Press=985
2025-12-26 10:40:20;5123;Temp=17,68;Press=994
2025-12-26 10:40:21;5123;Temp=17,65;Press=1004
2025-12-26 10:40:21;5123;Temp=17,67;Press=1006
2025-12-26 10:40:22;5123;Temp=17,72;Press=998
2025-12-26 10:40:22;5123;Temp=17,81;Press=996
2025-12-26 10:40:23;5123;Temp=17,94;Press=992
2025-12-26 10:40:23;5124;X=46;Y=47;Z=46
2025-12-26 10:40:23;5123;Temp=18,10;Press=989
2025-12-26 10:40:24;5124;X=42;Y=44;Z=42
2025-12-26 10:40:24;5123;Temp=18,29;Press=997
2025-12-26 10:40:24;5124;X=38;Y=41;Z=38
2025-12-26 10:40:24;5123;Temp=18,51;Press=1008
2025-12-26 10:40:25;5124;X=37;Y=42;Z=38
2025-12-26 10:40:25;5123;Temp=18,76;Press=1009
2025-12-26 10:40:25;5124;X=44;Y=44;Z=45
2025-12-26 10:40:25;5123;Temp=19,01;Press=1001
2025-12-26 10:40:26;5124;X=43;Y=45;Z=43
2025-12-26 10:40:26;5124;X=40;Y=43;Z=40
2025-12-26 10:40:27;5124;X=39;Y=40;Z=40
2025-12-26 10:40:27;5124;X=36;Y=39;Z=37
2025-12-26 10:40:28;5124;X=37;Y=40;Z=37
2025-12-26 10:40:28;5123;Temp=28,80;Press=1041
2025-12-26 10:40:28;5124;X=39;Y=40;Z=39
2025-12-26 10:40:28;5123;Temp=28,20;Press=1037
2025-12-26 10:40:29;5124;X=39;Y=41;Z=39
2025-12-26 10:40:29;5123;Temp=27,57;Press=1029
2025-12-26 10:40:29;5124;X=37;Y=41;Z=37
2025-12-26 10:40:29;5123;Temp=26,93;Press=1022
2025-12-26 10:40:30;5124;X=38;Y=42;Z=38
2025-12-26 10:40:30;5123;Temp=26,26;Press=1023
2025-12-26 10:40:30;5123;Temp=25,59;Press=1027
2025-12-26 10:40:30;5124;X=42;Y=42;Z=42
2025-12-26 10:40:31;5123;Temp=24,92;Press=1026
2025-12-26 10:40:31;5124;X=37;Y=42;Z=38
2025-12-26 10:40:31;5124;X=40;Y=41;Z=40
2025-12-26 10:40:31;5123;Temp=24,27;Press=1017
2025-12-26 10:40:32;5124;X=39;Y=41;Z=40
2025-12-26 10:40:32;5123;Temp=23,64;Press=1009
2025-12-26 10:40:32;5124;X=38;Y=43;Z=38
2025-12-26 10:40:32;5123;Temp=23,04;Press=1006
2025-12-26 10:40:33;5123;Temp=22,48;Press=1005
2025-12-26 10:40:33;5123;Temp=21,97;Press=1005
2025-12-26 10:40:34;5123;Temp=21,49;Press=1003
2025-12-26 10:40:34;5123;Temp=21,07;Press=999
2025-12-26 10:40:34;5124;X=45;Y=47;Z=45
2025-12-26 10:40:35;5123;Temp=20,68;Press=996
2025-12-26 10:40:35;5124;X=42;Y=46;Z=43
2025-12-26 10:40:35;5123;Temp=20,34;Press=1001
2025-12-26 10:40:35;5124;X=43;Y=44;Z=43
2025-12-26 10:40:36;5123;Temp=20,05;Press=1006
2025-12-26 10:40:36;5124;X=40;Y=42;Z=40
2025-12-26 10:40:36;5123;Temp=19,79;Press=1003
2025-12-26 10:40:36;5124;X=35;Y=38;Z=36
2025-12-26 10:40:37;5123;Temp=19,56;Press=997
2025-12-26 10:40:37;5124;X=35;Y=36;Z=35
2025-12-26 10:40:37;5123;Temp=19,36;Press=1000
2025-12-26 10:40:37;5124;X=38;Y=40;Z=38
2025-12-26 10:40:38;5123;Temp=19,19;Press=1007
2025-12-26 10:40:38;5124;X=42;Y=45;Z=42
2025-12-26 10:40:38;5123;Temp=19,05;Press=1007
2025-12-26 10:40:38;5124;X=40;Y=44;Z=40
2025-12-26 10:40:39;5124;X=38;Y=38;Z=38
2025-12-26 10:40:39;5124;X=34;Y=36;Z=34
2025-12-26 10:40:40;5124;X=33;Y=36;Z=33
2025-12-26 10:40:40;5124;X=31;Y=33;Z=31
2025-12-26 10:40:40;5123;Temp=38,39;Press=1081
2025-12-26 10:40:41;5124;X=27;Y=29;Z=28
